"ImageId","OutputFile","Words","Combination","Character","Status","SelectionRule","SourceUrl"
"img-00001","assets/gallery/generated/img-00001.png","一代","ㄧ","一","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7&word=%E4%B8%80"
"img-00002","assets/gallery/generated/img-00002.png","一半","ㄧ","一","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7&word=%E4%B8%80"
"img-00003","assets/gallery/generated/img-00003.png","一字","ㄧ","一","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7&word=%E4%B8%80"
"img-00004","assets/gallery/generated/img-00004.png","乙","ㄧˇ","乙","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%87&word=%E4%B9%99"
"img-00005","assets/gallery/generated/img-00005.png","丁壯","ㄉㄧㄥ","丁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E4%B8%81"
"img-00006","assets/gallery/generated/img-00006.png","丁香","ㄉㄧㄥ","丁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E4%B8%81"
"img-00007","assets/gallery/generated/img-00007.png","丁憂","ㄉㄧㄥ","丁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E4%B8%81"
"img-00008","assets/gallery/generated/img-00008.png","七夕","ㄑㄧ","七","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7&word=%E4%B8%83"
"img-00009","assets/gallery/generated/img-00009.png","七色","ㄑㄧ","七","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7&word=%E4%B8%83"
"img-00010","assets/gallery/generated/img-00010.png","七律","ㄑㄧ","七","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7&word=%E4%B8%83"
"img-00011","assets/gallery/generated/img-00011.png","乂","ㄧˋ","乂","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E4%B9%82"
"img-00012","assets/gallery/generated/img-00012.png","乃","ㄋㄞˇ","乃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9E%CB%87&word=%E4%B9%83"
"img-00013","assets/gallery/generated/img-00013.png","乃是","ㄋㄞˇ","乃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9E%CB%87&word=%E4%B9%83"
"img-00014","assets/gallery/generated/img-00014.png","乜","ㄇㄧㄝ","乜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%9D&word=%E4%B9%9C"
"img-00015","assets/gallery/generated/img-00015.png","九孔","ㄐㄧㄡˇ","九","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%9D"
"img-00016","assets/gallery/generated/img-00016.png","九泉","ㄐㄧㄡˇ","九","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%9D"
"img-00017","assets/gallery/generated/img-00017.png","九嶷山","ㄐㄧㄡˇ","九","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%9D"
"img-00018","assets/gallery/generated/img-00018.png","了","˙ㄌㄜ","了","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%CB%99%E3%84%8C%E3%84%9C&word=%E4%BA%86"
"img-00019","assets/gallery/generated/img-00019.png","了了","ㄌㄧㄠˇ","了","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%E3%84%A0%CB%87&word=%E4%BA%86"
"img-00020","assets/gallery/generated/img-00020.png","二心","ㄦˋ","二","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A6&SN2=%E3%84%A6%CB%8B&word=%E4%BA%8C"
"img-00021","assets/gallery/generated/img-00021.png","二手","ㄦˋ","二","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A6&SN2=%E3%84%A6%CB%8B&word=%E4%BA%8C"
"img-00022","assets/gallery/generated/img-00022.png","二黃","ㄦˋ","二","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A6&SN2=%E3%84%A6%CB%8B&word=%E4%BA%8C"
"img-00023","assets/gallery/generated/img-00023.png","人丁","ㄖㄣˊ","人","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A3%CB%8A&word=%E4%BA%BA"
"img-00024","assets/gallery/generated/img-00024.png","人口","ㄖㄣˊ","人","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A3%CB%8A&word=%E4%BA%BA"
"img-00025","assets/gallery/generated/img-00025.png","人家","ㄖㄣˊ","人","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A3%CB%8A&word=%E4%BA%BA"
"img-00026","assets/gallery/generated/img-00026.png","入口","ㄖㄨˋ","入","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A8%CB%8B&word=%E5%85%A5"
"img-00027","assets/gallery/generated/img-00027.png","入土","ㄖㄨˋ","入","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A8%CB%8B&word=%E5%85%A5"
"img-00028","assets/gallery/generated/img-00028.png","入門","ㄖㄨˋ","入","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A8%CB%8B&word=%E5%85%A5"
"img-00029","assets/gallery/generated/img-00029.png","八方","ㄅㄚ","八","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9A&word=%E5%85%AB"
"img-00030","assets/gallery/generated/img-00030.png","八仙","ㄅㄚ","八","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9A&word=%E5%85%AB"
"img-00031","assets/gallery/generated/img-00031.png","八字","ㄅㄚ","八","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9A&word=%E5%85%AB"
"img-00032","assets/gallery/generated/img-00032.png","几","ㄐㄧ","几","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7&word=%E5%87%A0"
"img-00033","assets/gallery/generated/img-00033.png","几凳","ㄐㄧ","几","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7&word=%E5%87%A0"
"img-00034","assets/gallery/generated/img-00034.png","刀刃","ㄉㄠ","刀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0&word=%E5%88%80"
"img-00035","assets/gallery/generated/img-00035.png","刀叉","ㄉㄠ","刀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0&word=%E5%88%80"
"img-00036","assets/gallery/generated/img-00036.png","刀子","ㄉㄠ","刀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0&word=%E5%88%80"
"img-00037","assets/gallery/generated/img-00037.png","刁民","ㄉㄧㄠ","刁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"img-00038","assets/gallery/generated/img-00038.png","刁頑","ㄉㄧㄠ","刁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"img-00039","assets/gallery/generated/img-00039.png","刁難","ㄉㄧㄠ","刁","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"img-00040","assets/gallery/generated/img-00040.png","力士","ㄌㄧˋ","力","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"img-00041","assets/gallery/generated/img-00041.png","力行","ㄌㄧˋ","力","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"img-00042","assets/gallery/generated/img-00042.png","力拚","ㄌㄧˋ","力","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E5%8A%9B"
"img-00043","assets/gallery/generated/img-00043.png","匕","ㄅㄧˇ","匕","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87&word=%E5%8C%95"
"img-00044","assets/gallery/generated/img-00044.png","匕首","ㄅㄧˇ","匕","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87&word=%E5%8C%95"
"img-00045","assets/gallery/generated/img-00045.png","十分","ㄕˊ","十","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"img-00046","assets/gallery/generated/img-00046.png","十全","ㄕˊ","十","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"img-00047","assets/gallery/generated/img-00047.png","十成","ㄕˊ","十","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8A&word=%E5%8D%81"
"img-00048","assets/gallery/generated/img-00048.png","卜卦","ㄅㄨˇ","卜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"img-00049","assets/gallery/generated/img-00049.png","卜居","ㄅㄨˇ","卜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"img-00050","assets/gallery/generated/img-00050.png","卜辭","ㄅㄨˇ","卜","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87&word=%E5%8D%9C"
"img-00051","assets/gallery/generated/img-00051.png","又","ㄧㄡˋ","又","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8B&word=%E5%8F%88"
"img-00052","assets/gallery/generated/img-00052.png","又是","ㄧㄡˋ","又","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8B&word=%E5%8F%88"
"img-00053","assets/gallery/generated/img-00053.png","万","ㄇㄛˋ","万","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E4%B8%87"
"img-00054","assets/gallery/generated/img-00054.png","万俟","ㄇㄛˋ","万","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E4%B8%87"
"img-00055","assets/gallery/generated/img-00055.png","丈夫","ㄓㄤˋ","丈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"img-00056","assets/gallery/generated/img-00056.png","丈母娘","ㄓㄤˋ","丈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"img-00057","assets/gallery/generated/img-00057.png","丈量","ㄓㄤˋ","丈","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A4%CB%8B&word=%E4%B8%88"
"img-00058","assets/gallery/generated/img-00058.png","三才","ㄙㄢ","三","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"img-00059","assets/gallery/generated/img-00059.png","三光","ㄙㄢ","三","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"img-00060","assets/gallery/generated/img-00060.png","三多","ㄙㄢ","三","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A2&word=%E4%B8%89"
"img-00061","assets/gallery/generated/img-00061.png","上方","ㄕㄤˋ","上","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"img-00062","assets/gallery/generated/img-00062.png","上片","ㄕㄤˋ","上","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"img-00063","assets/gallery/generated/img-00063.png","上門","ㄕㄤˋ","上","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A4%CB%8B&word=%E4%B8%8A"
"img-00064","assets/gallery/generated/img-00064.png","下人","ㄒㄧㄚˋ","下","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"img-00065","assets/gallery/generated/img-00065.png","下巴","ㄒㄧㄚˋ","下","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"img-00066","assets/gallery/generated/img-00066.png","下手","ㄒㄧㄚˋ","下","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9A%CB%8B&word=%E4%B8%8B"
"img-00067","assets/gallery/generated/img-00067.png","丫","ㄧㄚ","丫","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"img-00068","assets/gallery/generated/img-00068.png","丫頭","ㄧㄚ","丫","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"img-00069","assets/gallery/generated/img-00069.png","丫鬟","ㄧㄚ","丫","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9A&word=%E4%B8%AB"
"img-00070","assets/gallery/generated/img-00070.png","丸","ㄨㄢˊ","丸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A2%CB%8A&word=%E4%B8%B8"
"img-00071","assets/gallery/generated/img-00071.png","丸藥","ㄨㄢˊ","丸","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A2%CB%8A&word=%E4%B8%B8"
"img-00072","assets/gallery/generated/img-00072.png","久久","ㄐㄧㄡˇ","久","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"img-00073","assets/gallery/generated/img-00073.png","久仰","ㄐㄧㄡˇ","久","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"img-00074","assets/gallery/generated/img-00074.png","久別","ㄐㄧㄡˇ","久","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A1%CB%87&word=%E4%B9%85"
"img-00075","assets/gallery/generated/img-00075.png","么","ㄧㄠ","么","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"img-00076","assets/gallery/generated/img-00076.png","么兒","ㄧㄠ","么","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"img-00077","assets/gallery/generated/img-00077.png","么麼","ㄧㄠ","么","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0&word=%E4%B9%88"
"img-00078","assets/gallery/generated/img-00078.png","乞丐","ㄑㄧˇ","乞","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"img-00079","assets/gallery/generated/img-00079.png","乞求","ㄑㄧˇ","乞","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"img-00080","assets/gallery/generated/img-00080.png","乞食","ㄑㄧˇ","乞","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%87&word=%E4%B9%9E"
"img-00081","assets/gallery/generated/img-00081.png","也","ㄧㄝˇ","也","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%87&word=%E4%B9%9F"
"img-00082","assets/gallery/generated/img-00082.png","也罷","ㄧㄝˇ","也","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%87&word=%E4%B9%9F"
"img-00083","assets/gallery/generated/img-00083.png","亍","ㄔㄨˋ","亍","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%CB%8B&word=%E4%BA%8D"
"img-00084","assets/gallery/generated/img-00084.png","于","ㄩˊ","于","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"img-00085","assets/gallery/generated/img-00085.png","于思","ㄩˊ","于","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"img-00086","assets/gallery/generated/img-00086.png","于歸","ㄩˊ","于","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E4%BA%8E"
"img-00087","assets/gallery/generated/img-00087.png","亡命","ㄨㄤˊ","亡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A4%CB%8A&word=%E4%BA%A1"
"img-00088","assets/gallery/generated/img-00088.png","亡故","ㄨㄤˊ","亡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A4%CB%8A&word=%E4%BA%A1"
"img-00089","assets/gallery/generated/img-00089.png","亡國","ㄨㄤˊ","亡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A4%CB%8A&word=%E4%BA%A1"
"img-00090","assets/gallery/generated/img-00090.png","兀立","ㄨˋ","兀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8B&word=%E5%85%80"
"img-00091","assets/gallery/generated/img-00091.png","兀自","ㄨˋ","兀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8B&word=%E5%85%80"
"img-00092","assets/gallery/generated/img-00092.png","兀坐","ㄨˋ","兀","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8B&word=%E5%85%80"
"img-00093","assets/gallery/generated/img-00093.png","凡人","ㄈㄢˊ","凡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A2%CB%8A&word=%E5%87%A1"
"img-00094","assets/gallery/generated/img-00094.png","凡心","ㄈㄢˊ","凡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A2%CB%8A&word=%E5%87%A1"
"img-00095","assets/gallery/generated/img-00095.png","凡事","ㄈㄢˊ","凡","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%A2%CB%8A&word=%E5%87%A1"
"img-00096","assets/gallery/generated/img-00096.png","刃","ㄖㄣˋ","刃","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A3%CB%8B&word=%E5%88%83"
"img-00097","assets/gallery/generated/img-00097.png","勺","ㄓㄨㄛˊ","勺","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%9B%CB%8A&word=%E5%8B%BA"
"img-00098","assets/gallery/generated/img-00098.png","勺子","ㄕㄠˊ","勺","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A0%CB%8A&word=%E5%8B%BA"
"img-00099","assets/gallery/generated/img-00099.png","千古","ㄑㄧㄢ","千","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A2&word=%E5%8D%83"
"img-00100","assets/gallery/generated/img-00100.png","千瓦","ㄑㄧㄢ","千","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A2&word=%E5%8D%83"
"img-00101","assets/gallery/generated/img-00101.png","千金","ㄑㄧㄢ","千","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A2&word=%E5%8D%83"
"img-00102","assets/gallery/generated/img-00102.png","叉子","ㄔㄚ","叉","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%9A&word=%E5%8F%89"
"img-00103","assets/gallery/generated/img-00103.png","叉腰","ㄔㄚ","叉","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%9A&word=%E5%8F%89"
"img-00104","assets/gallery/generated/img-00104.png","叉燒","ㄔㄚ","叉","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%9A&word=%E5%8F%89"
"img-00105","assets/gallery/generated/img-00105.png","口令","ㄎㄡˇ","口","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A1%CB%87&word=%E5%8F%A3"
"img-00106","assets/gallery/generated/img-00106.png","口吃","ㄎㄡˇ","口","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A1%CB%87&word=%E5%8F%A3"
"img-00107","assets/gallery/generated/img-00107.png","口紅","ㄎㄡˇ","口","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A1%CB%87&word=%E5%8F%A3"
"img-00108","assets/gallery/generated/img-00108.png","土人","ㄊㄨˇ","土","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%87&word=%E5%9C%9F"
"img-00109","assets/gallery/generated/img-00109.png","土方","ㄊㄨˇ","土","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%87&word=%E5%9C%9F"
"img-00110","assets/gallery/generated/img-00110.png","土狗","ㄊㄨˇ","土","待產生","每個目標字最多3張","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%87&word=%E5%9C%9F"
