"BaseSymbol","Combination","Character","Words","SourceUrl","CharacterUrl"
"ㄉ","ㄉㄧ","滴","滴水不沾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴水未沾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴水穿石","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴水漏斗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴血","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴酒不沾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴液","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴答","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴落","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴滴答答","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧ","滴","滴管","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7&word=%E6%BB%B4"
"ㄉ","ㄉㄧˇ","底","底","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底下","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底子","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底片","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底本","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底色","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底定","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底限","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底面","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底案","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底細","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底部","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底牌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底價","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底層","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底盤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底稿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底線","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底線抽球","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","底","底薪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E5%BA%95"
"ㄉ","ㄉㄧˇ","抵","抵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵用","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵扣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵死","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵住","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵免","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵抗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵制","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵命","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵押","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵消","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵減","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵稅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵債","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵罪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵達","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵擋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵禦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵賴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","抵","抵償","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%8A%B5"
"ㄉ","ㄉㄧˇ","邸","邸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E9%82%B8"
"ㄉ","ㄉㄧˇ","柢","柢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E6%9F%A2"
"ㄉ","ㄉㄧˇ","牴","牴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E7%89%B4"
"ㄉ","ㄉㄧˇ","牴","牴觸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E7%89%B4"
"ㄉ","ㄉㄧˇ","砥","砥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E7%A0%A5"
"ㄉ","ㄉㄧˇ","砥","砥礪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E7%A0%A5"
"ㄉ","ㄉㄧˇ","詆","詆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E8%A9%86"
"ㄉ","ㄉㄧˇ","詆","詆毀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%87&word=%E8%A9%86"
"ㄉ","ㄉㄧˊ","狄","狄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%8B%84"
"ㄉ","ㄉㄧˊ","的","的","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%9A%84"
"ㄉ","ㄉㄧˊ","的","的當","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%9A%84"
"ㄉ","ㄉㄧˊ","的","的確","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%9A%84"
"ㄉ","ㄉㄧˊ","迪","迪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E8%BF%AA"
"ㄉ","ㄉㄧˊ","迪","迪士尼卡通","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E8%BF%AA"
"ㄉ","ㄉㄧˊ","迪","迪士尼樂園","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E8%BF%AA"
"ㄉ","ㄉㄧˊ","迪","迪斯可","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E8%BF%AA"
"ㄉ","ㄉㄧˊ","笛","笛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%AC%9B"
"ㄉ","ㄉㄧˊ","笛","笛子","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%AC%9B"
"ㄉ","ㄉㄧˊ","笛","笛聲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%AC%9B"
"ㄉ","ㄉㄧˊ","荻","荻","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E8%8D%BB"
"ㄉ","ㄉㄧˊ","嘀","嘀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%98%80"
"ㄉ","ㄉㄧˊ","嘀","嘀咕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%98%80"
"ㄉ","ㄉㄧˊ","嫡","嫡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%AB%A1"
"ㄉ","ㄉㄧˊ","嫡","嫡母","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%AB%A1"
"ㄉ","ㄉㄧˊ","嫡","嫡系","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%AB%A1"
"ㄉ","ㄉㄧˊ","嫡","嫡長子","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%AB%A1"
"ㄉ","ㄉㄧˊ","嫡","嫡傳弟子","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E5%AB%A1"
"ㄉ","ㄉㄧˊ","滌","滌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%BB%8C"
"ㄉ","ㄉㄧˊ","滌","滌盡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%BB%8C"
"ㄉ","ㄉㄧˊ","翟","翟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E7%BF%9F"
"ㄉ","ㄉㄧˊ","敵","敵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%95%B5"
"ㄉ","ㄉㄧˊ","敵","敵人","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%95%B5"
"ㄉ","ㄉㄧˊ","敵","敵手","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%95%B5"
"ㄉ","ㄉㄧˊ","敵","敵方","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A#selectL","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%CB%8A&word=%E6%95%B5"
