"BaseSymbol","Combination","Character","SourceUrl"
"ㄐ","ㄐㄧㄣˋ","進","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","搢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","禁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","靳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","盡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","噤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","燼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","覲","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄣˋ","贐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄐ","ㄐㄧㄤ","江","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","姜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","豇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","將","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","僵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","漿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","殭","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","薑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","疆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤ","韁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4#selectL"
"ㄐ","ㄐㄧㄤˇ","槳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87#selectL"
"ㄐ","ㄐㄧㄤˇ","獎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87#selectL"
"ㄐ","ㄐㄧㄤˇ","蔣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87#selectL"
"ㄐ","ㄐㄧㄤˇ","講","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%87#selectL"
"ㄐ","ㄐㄧㄤˋ","匠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","降","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","將","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","強","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","絳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","漿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","糨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄤˋ","醬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A4%CB%8B#selectL"
"ㄐ","ㄐㄧㄥ","京","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","青","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","涇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","荊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","旌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","莖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","晶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","菁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","睛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","經","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","兢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","精","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","鯨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥ","驚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5#selectL"
"ㄐ","ㄐㄧㄥˇ","井","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","阱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","景","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","儆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","憬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","頸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˇ","警","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄐ","ㄐㄧㄥˋ","勁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","徑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","淨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","脛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","逕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","竟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","痙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","敬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","靖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","境","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","請","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","靚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","靜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","鏡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄧㄥˋ","競","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄐ","ㄐㄩ","且","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","車","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","居","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","拘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","沮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","狙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","疽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","痀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","据","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","趄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","雎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","裾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩ","駒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9#selectL"
"ㄐ","ㄐㄩˇ","咀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","沮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","枸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","矩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","莒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","蒟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","舉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","踽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","齟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˇ","櫸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%87#selectL"
"ㄐ","ㄐㄩˊ","局","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","侷","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","桔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","掬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","菊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","跼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","踘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","橘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˊ","鞠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8A#selectL"
"ㄐ","ㄐㄩˋ","句","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","巨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","足","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","具","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","拒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","炬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","苣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","俱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","倨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","詎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","距","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","鉅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","聚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","劇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","踞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","據","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","鋸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","屨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","遽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","颶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","瞿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩˋ","懼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%CB%8B#selectL"
"ㄐ","ㄐㄩㄝ","噘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D#selectL"
"ㄐ","ㄐㄩㄝ","撅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D#selectL"
"ㄐ","ㄐㄩㄝˊ","孓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","抉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","決","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","角","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","玦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","倔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","崛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","掘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","訣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","厥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","絕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","獗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","噱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","蕨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","爵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","譎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","蹶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","嚼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","矍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","覺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","攫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˊ","蠼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8A#selectL"
"ㄐ","ㄐㄩㄝˋ","倔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%9D%CB%8B#selectL"
"ㄐ","ㄐㄩㄢ","身","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2#selectL"
"ㄐ","ㄐㄩㄢ","娟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2#selectL"
"ㄐ","ㄐㄩㄢ","捐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2#selectL"
"ㄐ","ㄐㄩㄢ","涓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2#selectL"
"ㄐ","ㄐㄩㄢ","鵑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9%E3%84%A2#selectL"
